GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
AGPS	0.0137567440157534	1.06596965496202e-10	1.20586559347009e-06	1.15996571475235e-19	0.594572826534349	2.95170387344349e-24
AGR3	1	0.0671311291301562	1	0.255313947057549	0.505670981158734	1
AGRN	6.4913005611952e-10	0.000150790724269592	0.215014568825512	1	1	1
AGTPBP1	1	1	1.19838607781107e-07	3.70164075851733e-12	1	2.43361423364944e-43
AGTR2	0.990981335590921	2.9933467439277e-10	0.0381394295232354	0.00160701068457789	0.818061671263243	1.97480646588462e-24
AGTRAP	0.042075841953956	1	0.000874469969731361	2.76104456667963e-14	0.92624781003371	3.00001318492646e-37
AGXT2L2	0.0730582564329707	1	7.83204759455677e-11	1.93813751480957e-21	1	1.11422407766563e-42
AHCY	0.000359331734741424	1.95749608497409e-18	1.35250694708469e-06	1.56546187682976e-10	0.481389445763348	2.62466639842981e-05
AHCYL1	0.14904438398945	8.1985339672384e-05	3.73723443886347e-09	5.33363417852003e-12	0.0209383520551814	6.88147360956414e-41
AHI1	1	8.37482798030448e-14	0.177827961483877	0.0029465368736623	1	7.39548528514184e-09
AHNAK	1	9.57342387174258e-38	0.000162504180793688	3.99637809236899e-10	1	1.49647687733364e-12
AHNAK2	0.0312506845427645	3.22628072260602e-07	6.3488669154579e-06	1.60531902433253e-05	1	5.01965338554771e-30
AHR	1	0.0673309389354081	1.99937325615317e-06	9.24019177604489e-23	0.212094921740452	6.72484893355648e-30
AHSA2	1	2.25082540594814e-05	2.55230747803807e-09	1.32631638398076e-09	1	9.79181188202304e-57
AHSG	8.03321542344227e-08	5.47796515082558e-34	1	1.77421061625982e-10	0.0769189893308389	2.35176050475425e-06
AHSP	0.040125980423827	1.47854616669084e-05	1	0.0927417002875803	1.08187958063577e-05	0.715728384174307
AIF1	7.92426211023966e-07	0.00273235352031544	1	0.841202236904539	1	0.000838661019363896
AIF1L	0.0015578535458245	1.86045644098195e-13	1	0.000720684694245184	1	2.55679032438024e-29
AIFM1	0.00400129544259945	6.83533252942674e-17	0.0496274916154838	1.70631346705272e-13	1	7.52840272350382e-44
AIFM2	1	1	0.316039928702753	0.76327863829715	1	1
AIFM3	0.90128989664588	0.00816200463484061	0.0681655916636388	6.20021528280913e-06	1	3.51457011021524e-08
AIG1	6.31178471440502e-05	0.473106403599237	0.74959790963505	5.53733670269833e-11	0.36824486176256	1.24976934400584e-36
AIM1	0.168443737402608	0.0279073369304862	0.000216204073383763	1.56673108939225e-20	1	9.39109019824483e-52
AIM1L	1.34434459767998e-07	0.0753902469297426	1	1	0.702335064313052	0.00249128654027181
AIMP1	1.51060093998042e-09	2.5320732904974e-32	1	0.22297743167267	1	3.5457671222731e-22
