GeneSymbol	B cells	T cells	NK cells	Monocytes	Eosinophils	Neutrophils
AGRN	1878.13512120164	NA	NA	NA	NA	NA
AGTPBP1	1	1	2148.92719644727	1462.12083011766	NA	984.486431449463
AGTR2	NA	14.6998915134768	NA	13.434411172757	1	13.9806617984093
AGTRAP	848.304798162584	1	1490.99667512586	1707.34304692036	NA	959.479330222651
AGXT2L2	313.913255164605	NA	1151.84757317449	885.450775706918	1	427.90301203549
AHCY	214.804170458387	170.047895816375	320.166119282699	218.850935275926	NA	46.5378048414405
AHCYL1	NA	173.899854451958	894.514940065044	544.449264811228	NA	356.924508669044
AHI1	NA	52.4681831049275	39.5893959295895	38.0938955860707	NA	23.3166795706589
AHNAK	1	840.605840662196	835.291162613155	702.083016724466	NA	257.613235370213
AHNAK2	25.0747675522692	18.0098702072791	55.3152410245962	27.4035687187159	NA	23.8248971420415
AHR	NA	NA	368.390206176387	396.874407628817	NA	150.762838569811
AHSA2	NA	21.1089103961659	101.970482710589	54.0384382152168	1	48.9217235544136
AHSG	2935.68825382525	2230.26701538779	NA	2018.80046902488	NA	483.126742472848
AHSP	NA	9420.54088343585	0	NA	281036.727697181	NA
AIF1	790.515503636307	155.590994021941	1	NA	NA	NA
AIF1L	148.222399227564	109.497630222198	NA	91.0851288321375	1	98.5037246423852
AIFM1	282.633454790639	259.607245903053	233.476568356612	404.946744863225	1	258.632340396961
AIFM2	NA	NA	NA	NA	NA	NA
AIFM3	NA	25.3189547232232	68.0954149948779	77.2798734399902	NA	30.2908722964324
AIG1	269.751459028369	NA	NA	252.950956652677	1	163.618519084132
AIM1	185.680992641431	NA	494.511409359918	633.263214560597	NA	351.474687272343
AIM1L	919.535428141099	NA	1	1	NA	99.3782077171351
AIMP1	1093.13540440755	719.114576550873	1	NA	NA	334.000641271555
AJAP1	NA	94.1563729104742	99.8758226843174	128.727103671086	1	48.7139849509868
AK1	1947.6620919689	NA	1	NA	1	NA
AK2	350.183813244092	194.663237472897	314.9153467282	314.961497648685	NA	139.913049485989
AK3	NA	82.0486552221452	233.921650888846	132.245767098637	NA	125.462538070407
AK4	239.543620845232	74.1770871537273	NA	59.5194134557214	NA	82.0247919752667
AK5	12.8966265503793	31.2475312163463	34.044731415759	24.7968554577028	NA	13.1900822704052
AK7	21.7074778514874	19.084326501548	30.2441368907026	26.5126400173547	1	15.3356005872042
AKAP10	NA	1	485.394452221104	338.43047769073	NA	206.660579105128
AKAP11	NA	NA	NA	NA	NA	NA
AKAP12	40.751881874278	81.3095184769856	NA	49.094038691653	1	41.3719014535073
AKAP13	NA	NA	NA	NA	0	NA
AKAP14	NA	20.600141401944	NA	NA	NA	NA
AKAP3	NA	16.944646130928	25.7253841862379	15.7334274703563	NA	13.5788916036987
AKAP5	NA	32.1563940515369	70.9742655812823	24.2474062031624	1	18.5237984925797
AKAP6	78.7649790106179	16.131692148823	NA	28.0840722170916	138.207957354779	NA
